id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo
17748,PEI,MDE,13:30,Domingo,140,Niebla,Media,ATR 72,92.5,FALSE,2,1.2,42
23541,FLN,GRU,13:45,Viernes,690,Nublado,Alta,Airbus A320,85.7,FALSE,11,14.4,76
24813,EZE,SCL,22:15,Domingo,1140,Nublado,Media,Airbus A320neo,87,TRUE,18,16.4,123
20203,BGA,MDE,15:30,Martes,295,Tormenta,Alta,Boeing 737,30.7,FALSE,42,3.7,46
21061,GUA,PTY,17:30,Sábado,820,Nublado,Media,Boeing 737 MAX,89.9,FALSE,39,7,102
25324,BAQ,MDE,00:45,Jueves,310,Despejado,Baja,Boeing 737,82.7,FALSE,37,19.9,47
28452,GIG,GRU,14:45,Sábado,360,Nublado,Baja,ATR 72,82.4,TRUE,18,13.1,71
16988,EZE,ROS,06:00,Viernes,295,Tormenta,Alta,Boeing 737,61.1,TRUE,1,2.4,54
28875,MDE,BAQ,20:45,Sábado,310,Lluvia,Baja,Embraer E190,72.6,FALSE,41,16.4,68
11356,IAH,PTY,08:00,Lunes,2860,Despejado,Media,Airbus A320neo,73.8,FALSE,35,6.4,247
23909,BGA,BOG,10:30,Jueves,310,Lluvia,Baja,Embraer E190,70,FALSE,22,8.1,54
18817,MDE,UIO,13:00,Miércoles,960,Lluvia,Media,Airbus A320neo,81.8,FALSE,30,26.1,104
17168,EZE,GRU,18:45,Viernes,1760,Lluvia,Baja,Embraer E195,72.6,FALSE,49,28,165
28464,BOG,LIM,10:45,Sábado,1890,Niebla,Baja,Boeing 737 MAX,52.8,TRUE,14,0.9,179
18311,BOG,MDE,16:15,Domingo,235,Nublado,Alta,ATR 72,58.9,FALSE,37,29.7,39
18350,SCL,EZE,18:30,Miércoles,1140,Niebla,Media,Boeing 757,79.3,TRUE,15,2.3,119
26612,MIA,MDE,03:15,Lunes,2750,Despejado,Alta,Airbus A320neo,62.5,TRUE,2,17.8,244
22789,EZE,GRU,16:15,Lunes,1760,Despejado,Alta,Airbus A320neo,55.8,FALSE,28,27.8,152
19003,SCL,GRU,14:30,Jueves,2620,Despejado,Media,Airbus A320neo,88.3,FALSE,43,20.5,225
13902,GIG,EZE,05:45,Lunes,1970,Despejado,Baja,Embraer E195,29.7,FALSE,45,20.1,195
20766,MDZ,EZE,13:30,Sábado,1040,Lluvia,Alta,Boeing 737 MAX,76.9,TRUE,45,24.2,120
15815,PTY,EZE,07:15,Jueves,5100,Despejado,Alta,Airbus A330,56.2,FALSE,26,28.1,415
16221,PEI,BOG,08:30,Sábado,265,Nublado,Media,Embraer E190,75.8,FALSE,49,16.6,48
10564,BOG,UIO,10:00,Domingo,730,Lluvia,Alta,Embraer E190,73.9,FALSE,45,29.8,75
17299,GIG,EZE,14:00,Sábado,1970,Despejado,Media,Embraer E195,67.6,FALSE,11,17.3,193
26067,BAQ,BOG,11:15,Miércoles,145,Lluvia,Baja,Embraer E190,62.9,FALSE,16,26.2,45
22592,BOG,JFK,16:45,Martes,3930,Despejado,Media,Boeing 777,74.7,FALSE,33,13.4,315
22390,BOG,EZE,18:30,Jueves,4650,Despejado,Baja,Boeing 777,76.8,TRUE,7,12.2,394
23583,PTY,CLT,15:45,Martes,2890,Nublado,Baja,Boeing 737 MAX,74.1,FALSE,29,27.6,239
12560,JFK,GRU,09:30,Sábado,7680,Nublado,Media,Boeing 777,60.8,FALSE,41,20.9,612
17200,EZE,COR,18:15,Viernes,695,Lluvia,Media,Airbus A320,53.9,FALSE,36,26.9,88
21597,MDE,BGA,15:00,Viernes,295,Nublado,Media,ATR 72,63,TRUE,17,20.5,57
10827,MAD,EZE,07:30,Miércoles,10050,Lluvia,Baja,Boeing 787,29.7,FALSE,19,29.1,801
15946,COR,EZE,09:00,Miércoles,695,Despejado,Media,ATR 72,77.2,TRUE,30,21.5,81
18824,IAH,PTY,13:00,Sábado,2860,Niebla,Alta,Airbus A320neo,78.5,FALSE,34,0.9,256
26009,EZE,ROS,11:15,Lunes,295,Nublado,Media,Airbus A320,58.2,TRUE,39,14.6,61
21542,POA,GRU,14:15,Sábado,1110,Despejado,Alta,Airbus A320neo,65.5,FALSE,31,7.3,117
24812,ASU,EZE,18:00,Sábado,1050,Lluvia,Alta,Boeing 757,64.8,FALSE,5,29.3,122
10291,GRU,PTY,10:45,Miércoles,4630,Nublado,Alta,Boeing 777,72.4,TRUE,22,22.6,384
14769,BOG,MDE,05:30,Jueves,235,Despejado,Baja,ATR 72,77.4,TRUE,8,17.5,40
16673,EZE,AEP,09:15,Martes,35,Niebla,Media,ATR 72,87.1,TRUE,39,0.9,50
15655,EZE,MVD,07:00,Lunes,210,Despejado,Media,Airbus A320,88.8,FALSE,7,7.1,55
13927,GUA,PTY,08:00,Martes,820,Despejado,Media,Boeing 757,75.5,FALSE,24,5.3,89
21627,EZE,GRU,15:30,Martes,1760,Niebla,Baja,Boeing 757,82.6,FALSE,10,1.2,180
17223,EZE,MIA,14:15,Miércoles,7720,Despejado,Baja,Boeing 787,74.3,FALSE,43,15.8,607
26090,GRU,FLN,03:45,Lunes,690,Despejado,Baja,Embraer E190,87.4,FALSE,8,6.9,74
12899,EZE,GRU,07:15,Miércoles,1760,Nublado,Baja,Airbus A320neo,73.3,TRUE,35,24.5,154
23617,CCS,BOG,16:00,Sábado,1010,Nublado,Baja,Boeing 757,83.9,FALSE,26,17.1,101
17584,JFK,BOG,14:00,Sábado,3930,Lluvia,Media,Airbus A350,80.5,FALSE,25,21.9,320
24458,BOG,CLO,02:45,Lunes,300,Despejado,Media,ATR 72,88,TRUE,23,17.1,57
10641,EZE,LIM,06:15,Miércoles,3150,Nublado,Media,Boeing 787,47.7,TRUE,25,19,260
22832,BGA,MDE,17:30,Sábado,295,Nublado,Media,Airbus A320,49.4,TRUE,33,23.8,43
26723,CTG,MDE,20:30,Lunes,365,Nublado,Baja,Embraer E190,95.6,TRUE,26,16,51
29896,BOG,BGA,09:30,Jueves,310,Despejado,Media,Airbus A320,46.9,TRUE,5,27.6,62
22746,MDE,LIM,13:00,Martes,2100,Nublado,Baja,Boeing 737 MAX,50.2,TRUE,17,8.5,179
10483,LIM,PTY,07:00,Martes,2970,Nublado,Media,Embraer E195,47.2,FALSE,39,6.8,248
16092,PEI,MDE,06:15,Viernes,140,Lluvia,Baja,Airbus A320,71.1,FALSE,48,28.4,54
17291,MDE,PTY,16:00,Miércoles,715,Nublado,Alta,Boeing 737,89.5,FALSE,25,19.6,93
22953,BOG,GRU,15:15,Sábado,3940,Nublado,Media,Boeing 787,70.2,FALSE,36,6.4,320
27595,MDE,LIM,02:30,Sábado,2100,Despejado,Media,Airbus A320neo,54.2,FALSE,11,6.5,193
20129,MDE,MIA,16:00,Domingo,2750,Despejado,Alta,Airbus A320neo,93.8,TRUE,23,25.7,237
29471,BOG,UIO,05:45,Sábado,730,Despejado,Baja,Boeing 737,65.1,FALSE,23,14.7,101
29836,COR,EZE,15:45,Lunes,695,Tormenta,Baja,Boeing 737,83.3,TRUE,25,0.8,94
13979,CCS,PTY,08:45,Martes,1010,Nublado,Alta,Airbus A320neo,91.1,FALSE,19,24.3,123
16422,EZE,MAD,07:15,Viernes,10050,Despejado,Baja,Airbus A330,66.7,FALSE,17,20.2,792
13376,EZE,CCS,08:45,Miércoles,4300,Despejado,Media,Boeing 777,69.5,TRUE,48,5.2,359
23610,MDE,JFK,16:00,Domingo,3560,Despejado,Media,Airbus A350,34.5,TRUE,27,10.8,316
26925,PTY,MEX,17:45,Lunes,2280,Despejado,Alta,Boeing 757,70.2,TRUE,5,6.4,197
14780,PTY,MDE,08:15,Miércoles,715,Nublado,Media,Airbus A320,80.2,FALSE,5,13.7,87
16933,PTY,GUA,05:00,Domingo,820,Niebla,Baja,Boeing 737 MAX,80,FALSE,25,2.3,109
27687,CLO,MDE,21:45,Viernes,265,Despejado,Media,Airbus A320,88.2,FALSE,8,18.8,68
27026,IGR,EZE,16:15,Sábado,1100,Lluvia,Baja,Embraer E195,89.6,TRUE,35,8.2,130
12623,BAQ,BOG,06:30,Jueves,145,Despejado,Media,Embraer E190,60.6,TRUE,33,21.7,53
21929,AEP,EZE,15:45,Martes,35,Lluvia,Alta,Embraer E190,86.2,TRUE,14,16.6,42
28086,FLN,GRU,12:15,Domingo,690,Lluvia,Alta,Airbus A320,83.1,TRUE,49,24.1,96
28731,PTY,MIA,19:45,Domingo,2200,Nublado,Alta,Airbus A320neo,39.2,FALSE,17,26.5,189
14581,SJO,PTY,07:15,Martes,580,Despejado,Media,Boeing 737,67.2,FALSE,43,11.3,90
25096,FLN,GRU,18:15,Jueves,690,Nublado,Baja,Boeing 737,77.9,FALSE,19,18.8,93
22316,PTY,SJO,14:30,Sábado,580,Despejado,Alta,Airbus A320,65.6,FALSE,44,12.3,90
22472,PTY,GRU,15:00,Jueves,4630,Despejado,Baja,Airbus A330,87.2,TRUE,14,20.3,383
19203,PTY,CCS,17:30,Martes,1010,Despejado,Alta,Airbus A320neo,60,FALSE,41,28.3,124
26205,EZE,MAD,04:45,Martes,10050,Despejado,Media,Airbus A330,62.6,FALSE,20,25.6,784
16464,LIM,PTY,06:30,Domingo,2970,Despejado,Baja,Airbus A320neo,61.6,TRUE,10,9.7,266
21711,CCS,PTY,13:15,Sábado,1010,Despejado,Media,Boeing 737 MAX,72.8,FALSE,13,29.5,96
11154,MDE,BOG,07:30,Martes,235,Despejado,Baja,Airbus A320,66.6,TRUE,27,20.9,38
26497,SCL,EZE,14:15,Viernes,1140,Tormenta,Alta,Boeing 757,87.5,FALSE,36,0.7,117
19927,CTG,BOG,14:30,Jueves,135,Despejado,Baja,Airbus A320,82.6,TRUE,35,28.8,40
27966,BOG,UIO,16:45,Sábado,730,Despejado,Baja,Embraer E190,80.2,FALSE,36,27.6,87
26970,PTY,BOG,00:45,Sábado,650,Despejado,Media,Airbus A320,88.3,FALSE,32,18.6,76
26829,MDE,CTG,06:45,Jueves,365,Tormenta,Baja,Boeing 737,94.2,FALSE,49,3.3,55
21904,GRU,MVD,16:45,Martes,1550,Niebla,Media,Boeing 757,73.2,FALSE,48,1.2,164
19202,SJO,PTY,18:30,Jueves,580,Despejado,Media,Airbus A320,48.6,FALSE,5,9.4,66
27671,EZE,MAD,13:00,Sábado,10050,Nublado,Baja,Airbus A350,68.4,TRUE,31,15.3,793
15636,GRU,GIG,08:30,Viernes,360,Tormenta,Alta,Boeing 737,98,FALSE,47,3.2,65
14881,SSA,GRU,08:15,Sábado,1940,Despejado,Baja,Embraer E195,77.8,FALSE,10,8.2,181
24659,MDE,PTY,03:30,Martes,715,Nublado,Alta,Airbus A320,60.5,TRUE,35,22.1,98
14025,EZE,SCL,11:30,Miércoles,1140,Despejado,Baja,Boeing 757,79.7,TRUE,10,18,129
17201,GRU,SSA,14:00,Viernes,1940,Lluvia,Media,Airbus A320neo,50.3,FALSE,45,8.5,177
18188,MVD,EZE,18:30,Miércoles,210,Despejado,Alta,ATR 72,47.3,TRUE,9,27.5,40
14511,PEI,BOG,09:30,Sábado,265,Niebla,Baja,Embraer E190,58.5,FALSE,47,0.4,42
14073,EZE,COR,05:45,Martes,695,Despejado,Media,ATR 72,94.4,TRUE,4,6.1,87
21025,MDE,UIO,15:45,Sábado,960,Despejado,Baja,Boeing 757,73.6,FALSE,14,8.3,117
28865,MEX,PTY,12:45,Miércoles,2280,Despejado,Media,Boeing 737 MAX,53.8,FALSE,32,19.4,215
27225,GRU,EZE,14:30,Domingo,1760,Despejado,Media,Airbus A320neo,68.1,FALSE,11,9.3,169
29661,GRU,JFK,12:30,Domingo,7680,Despejado,Baja,Airbus A330,68.1,TRUE,45,5.1,601
27064,MDE,BAQ,22:30,Martes,310,Despejado,Baja,Embraer E190,81.1,TRUE,23,9.5,49
10853,PTY,CCS,07:15,Sábado,1010,Tormenta,Alta,Boeing 757,84.6,FALSE,26,3,98
10468,EZE,ASU,09:00,Martes,1050,Nublado,Alta,Embraer E195,80,FALSE,40,17.6,112
16663,CCS,PTY,09:00,Domingo,1010,Lluvia,Alta,Boeing 737 MAX,92.3,FALSE,42,22,100
22326,AEP,EZE,13:45,Jueves,35,Lluvia,Baja,ATR 72,38.4,FALSE,4,18.6,26
26819,MIA,BOG,09:00,Miércoles,3160,Despejado,Baja,Boeing 777,65.5,FALSE,17,25.1,275
20498,MAD,BOG,16:15,Miércoles,8680,Nublado,Media,Airbus A330,83.2,TRUE,41,14.3,678
26755,BOG,EZE,05:00,Viernes,4650,Niebla,Baja,Airbus A330,83.4,TRUE,21,1.8,381
29972,GRU,POA,22:45,Sábado,1110,Despejado,Alta,Boeing 757,79,FALSE,33,11.4,108
21496,BOG,JFK,12:15,Miércoles,3930,Lluvia,Baja,Boeing 787,58.9,FALSE,12,5.9,322
20733,CLO,BOG,18:45,Jueves,300,Lluvia,Media,ATR 72,64.7,TRUE,44,19.7,60
10737,GUA,PTY,09:15,Martes,820,Nublado,Baja,Boeing 737 MAX,76.4,TRUE,27,25.7,102
18137,BGA,MDE,14:15,Jueves,295,Nublado,Alta,Airbus A320,68.7,FALSE,30,11.5,56
21124,ROS,EZE,12:30,Lunes,295,Tormenta,Media,Airbus A320,55.9,FALSE,13,1,42
21794,LIM,GRU,15:30,Viernes,3620,Niebla,Alta,Boeing 777,71.3,FALSE,33,2.5,295
22091,CCS,PTY,14:15,Sábado,1010,Tormenta,Media,Boeing 757,66.3,FALSE,27,2.9,118
21508,LIM,BOG,14:30,Viernes,1890,Nublado,Baja,Embraer E195,91.6,FALSE,14,14.7,175
10451,SCL,EZE,07:00,Miércoles,1140,Despejado,Media,Embraer E195,95.4,TRUE,31,26.6,133
20947,PTY,EZE,13:30,Miércoles,5100,Despejado,Baja,Boeing 777,77.2,FALSE,40,25.7,412
17015,JFK,GRU,10:15,Lunes,7680,Lluvia,Media,Boeing 777,82.7,FALSE,37,6.3,606
12458,BOG,PEI,07:30,Jueves,265,Tormenta,Media,ATR 72,90.9,FALSE,16,3.4,53
16864,MDE,CLO,09:30,Domingo,265,Despejado,Media,Embraer E190,58.9,FALSE,12,5.9,50
25425,BSB,GRU,19:15,Jueves,870,Despejado,Media,Airbus A320neo,76.3,FALSE,40,29.6,97
27991,EZE,AEP,18:00,Miércoles,35,Lluvia,Baja,ATR 72,66.1,TRUE,30,13.6,36
12393,EZE,GRU,05:15,Martes,1760,Nublado,Baja,Boeing 737 MAX,43.5,TRUE,48,17.9,163
25781,MDE,MIA,18:30,Domingo,2750,Nublado,Baja,Airbus A320neo,80.2,FALSE,22,6.9,240
18723,EZE,MDZ,17:45,Martes,1040,Despejado,Baja,Boeing 737 MAX,76.3,FALSE,19,10.5,123
22093,EZE,AEP,13:30,Jueves,35,Lluvia,Media,Embraer E190,72.9,FALSE,22,25.1,31
14837,COR,EZE,07:00,Lunes,695,Despejado,Media,Airbus A320,61.5,FALSE,43,11,80
11145,PTY,GRU,09:30,Sábado,4630,Nublado,Alta,Airbus A330,80.5,TRUE,46,14.9,395
24554,MDE,JFK,21:45,Martes,3560,Despejado,Baja,Boeing 787,72.9,TRUE,9,21.1,303
29965,MDE,CLO,17:30,Viernes,265,Nublado,Alta,Boeing 737,51.5,FALSE,16,22.9,46
15413,BGA,BOG,08:00,Jueves,310,Despejado,Alta,Airbus A320,89.2,FALSE,25,10.4,71
21184,BOG,MEX,13:15,Lunes,2700,Despejado,Baja,Airbus A320neo,38.7,FALSE,45,27.6,229
12134,PTY,EZE,05:30,Miércoles,5100,Niebla,Baja,Airbus A350,93.9,FALSE,1,0.6,429
12938,EZE,NQN,07:45,Domingo,1150,Lluvia,Media,Airbus A320neo,64.2,FALSE,38,29.7,133
23625,MDE,EZE,17:00,Viernes,4900,Despejado,Alta,Boeing 777,60,TRUE,19,25,390
23867,GIG,GRU,14:30,Domingo,360,Nublado,Baja,ATR 72,76,TRUE,40,10.4,51
22234,GIG,GRU,14:30,Domingo,360,Despejado,Alta,Embraer E190,56.4,FALSE,48,13,63
10042,EZE,MVD,07:15,Jueves,210,Nublado,Media,Airbus A320,89.4,TRUE,10,24.7,42
13283,MDE,CTG,07:30,Viernes,365,Despejado,Media,Embraer E190,87.9,FALSE,44,29.2,73
22690,EZE,IGR,12:30,Jueves,1100,Despejado,Media,Boeing 737 MAX,62.9,FALSE,14,24.5,129
23307,EZE,AEP,17:15,Lunes,35,Despejado,Baja,Airbus A320,53.4,FALSE,16,22.4,29
21231,MDE,PTY,16:00,Lunes,715,Despejado,Baja,Boeing 737,58.5,FALSE,31,27.9,98
11867,POA,GRU,07:45,Jueves,1110,Despejado,Baja,Boeing 737 MAX,59.6,TRUE,4,19.5,106
24429,GRU,LIM,17:30,Sábado,3620,Despejado,Media,Airbus A330,84.3,FALSE,30,20.2,318
12451,CTG,BOG,08:30,Martes,135,Niebla,Baja,ATR 72,78.7,TRUE,18,0.5,57
13071,GRU,JFK,07:15,Domingo,7680,Despejado,Media,Boeing 787,85.8,FALSE,43,13.2,602
20506,SCL,EZE,16:00,Domingo,1140,Despejado,Media,Boeing 757,72.8,FALSE,7,11.1,114
23699,GIG,GRU,16:45,Martes,360,Lluvia,Media,Airbus A320,57.4,TRUE,21,23.4,72
11124,BOG,MDE,08:45,Domingo,235,Despejado,Baja,Boeing 737,47.9,FALSE,1,18.2,66
12335,EZE,LIM,06:45,Sábado,3150,Nublado,Baja,Airbus A350,77.4,FALSE,12,15.3,281
29015,FLN,GRU,13:15,Sábado,690,Nublado,Baja,Boeing 737,75.8,FALSE,49,21.2,89
23133,BOG,CTG,14:00,Miércoles,135,Nublado,Baja,Embraer E190,71,TRUE,26,15.4,58
29002,MDE,MIA,00:15,Jueves,2750,Despejado,Media,Boeing 737 MAX,66.2,FALSE,7,29.3,242
25567,BOG,MIA,16:15,Domingo,3160,Lluvia,Alta,Airbus A330,82.6,FALSE,35,14.3,261
12409,BAQ,MDE,02:45,Viernes,310,Nublado,Media,Embraer E190,64.8,FALSE,3,20.2,65
27818,MDE,CTG,05:15,Martes,365,Nublado,Alta,Airbus A320,78.8,FALSE,14,19.8,70
19459,JFK,GRU,18:45,Viernes,7680,Despejado,Media,Airbus A350,81.3,TRUE,6,25.5,599
24218,UIO,MDE,01:45,Viernes,960,Despejado,Media,Boeing 737 MAX,57.7,TRUE,27,13.8,119
11348,CWB,GRU,09:45,Miércoles,410,Despejado,Alta,Embraer E190,85.8,TRUE,47,21.8,73
15926,BSB,GRU,09:30,Domingo,870,Lluvia,Alta,Embraer E195,98.6,TRUE,24,19.5,94
18356,GIG,GRU,17:45,Sábado,360,Nublado,Media,Airbus A320,70.4,TRUE,16,14.9,53
15344,GRU,LIM,08:00,Martes,3620,Nublado,Media,Boeing 777,92.5,FALSE,13,24.5,294
19049,MIA,MDE,17:15,Miércoles,2750,Tormenta,Media,Boeing 757,86.2,FALSE,47,2.5,231
13888,MDE,CLO,07:45,Domingo,265,Nublado,Media,Airbus A320,50.5,FALSE,46,13.8,66
15333,GRU,MVD,06:15,Lunes,1550,Nublado,Baja,Boeing 737 MAX,63.8,FALSE,40,17.7,150
29476,CLO,BOG,06:15,Viernes,300,Despejado,Media,ATR 72,92.4,FALSE,34,19.1,54
27695,GUA,PTY,08:45,Jueves,820,Lluvia,Media,Embraer E195,60.8,FALSE,42,24.5,100
29333,EZE,LIM,21:15,Lunes,3150,Nublado,Media,Boeing 787,63.7,TRUE,12,9.1,272
10036,GRU,SSA,06:45,Miércoles,1940,Nublado,Alta,Airbus A320neo,66.5,FALSE,9,20.8,171
17480,BGA,MDE,17:30,Viernes,295,Despejado,Media,Embraer E190,64.9,FALSE,36,22.7,55
28391,EZE,BOG,04:15,Sábado,4650,Nublado,Media,Airbus A330,88.6,FALSE,32,10.5,388
20205,MAD,GRU,15:15,Sábado,9350,Tormenta,Alta,Boeing 777,87,FALSE,17,3.6,725
16602,MDE,PTY,06:30,Sábado,715,Despejado,Media,ATR 72,62.4,FALSE,8,11,84
29738,TUC,EZE,14:45,Martes,1230,Despejado,Media,Airbus A320neo,59,TRUE,6,9.6,124
15837,CCS,BOG,08:00,Miércoles,1010,Despejado,Media,Boeing 737 MAX,67.7,FALSE,49,15.9,115
12316,MIA,PTY,10:30,Domingo,2200,Nublado,Baja,Embraer E195,79,FALSE,3,21.2,193
24967,EZE,ROS,03:15,Martes,295,Despejado,Baja,Airbus A320,78.2,FALSE,43,29.8,64
12700,EZE,JFK,07:45,Sábado,8530,Nublado,Baja,Boeing 777,50.8,TRUE,7,22.8,685
10622,PTY,SJO,09:15,Domingo,580,Tormenta,Media,Airbus A320,66.1,TRUE,27,2.9,75
11979,JFK,EZE,05:45,Jueves,8530,Despejado,Alta,Airbus A330,84.7,FALSE,43,14.6,669
25012,MDE,GRU,04:30,Jueves,4180,Nublado,Media,Boeing 787,83.8,TRUE,37,28.2,341
10324,IGR,EZE,08:00,Lunes,1100,Nublado,Baja,Boeing 737 MAX,62.9,TRUE,26,28.4,114
18731,MDE,LIM,18:45,Martes,2100,Lluvia,Media,Embraer E195,36.3,TRUE,4,28.4,196
22741,PEI,MDE,12:45,Sábado,140,Nublado,Alta,ATR 72,54.6,FALSE,38,15.4,42
12309,PTY,MEX,06:45,Viernes,2280,Despejado,Alta,Embraer E195,80.1,FALSE,5,6.7,193
13487,GRU,MEX,08:45,Jueves,7300,Despejado,Baja,Boeing 787,83.7,FALSE,44,26.1,586
23012,MVD,EZE,14:30,Martes,210,Lluvia,Media,Embraer E190,61.9,FALSE,11,27.2,47
15019,GIG,GRU,08:00,Lunes,360,Lluvia,Media,ATR 72,65.9,FALSE,40,25.6,48
20125,MEX,GRU,16:15,Viernes,7300,Nublado,Baja,Boeing 787,86.2,TRUE,20,27.1,583
11228,PTY,SJO,07:30,Viernes,580,Lluvia,Baja,Embraer E190,47.5,FALSE,49,18.7,90
14169,PTY,MDE,10:30,Martes,715,Despejado,Media,Airbus A320,89.9,FALSE,5,29.6,88
17725,BOG,BGA,12:30,Domingo,310,Tormenta,Alta,Embraer E190,36.1,TRUE,21,4,57
18680,BOG,BAQ,18:15,Martes,145,Despejado,Media,ATR 72,80.2,FALSE,39,17.1,58
29044,BGA,BOG,05:30,Viernes,310,Despejado,Alta,Airbus A320,56.7,TRUE,15,23.8,55
23992,BOG,MAD,12:00,Sábado,8680,Despejado,Media,Airbus A330,82.6,TRUE,40,5.8,697
29666,JFK,MDE,22:00,Jueves,3560,Nublado,Baja,Airbus A330,59,TRUE,32,23.7,312
26560,PEI,MDE,21:00,Lunes,140,Despejado,Alta,Boeing 737,79.4,FALSE,44,16.1,40
21415,EZE,MIA,14:45,Miércoles,7720,Lluvia,Baja,Boeing 787,80.9,TRUE,33,13.3,617
24279,MEX,BOG,07:45,Domingo,2700,Lluvia,Alta,Boeing 757,88.8,FALSE,44,26.8,249
28728,BSB,GRU,21:30,Martes,870,Nublado,Alta,Embraer E195,87.8,FALSE,18,6.6,94
14098,MIA,PTY,07:15,Viernes,2200,Despejado,Baja,Boeing 757,59.1,FALSE,9,28.8,186
13572,ROS,EZE,06:15,Viernes,295,Despejado,Alta,Embraer E190,78.5,FALSE,15,17,44
21016,BOG,BGA,16:45,Miércoles,310,Despejado,Media,Embraer E190,93.6,TRUE,47,10.5,55
13044,SCL,EZE,08:30,Viernes,1140,Despejado,Baja,Embraer E195,73.7,FALSE,9,10.2,114
16378,BOG,MIA,08:00,Domingo,3160,Niebla,Baja,Airbus A350,92,FALSE,25,0.8,285
19377,EZE,JFK,12:45,Jueves,8530,Nublado,Baja,Boeing 777,69.8,TRUE,38,15.1,668
27317,BOG,CTG,01:00,Sábado,135,Despejado,Media,ATR 72,99.3,FALSE,21,12.2,53
15353,EZE,MIA,06:30,Jueves,7720,Lluvia,Alta,Boeing 777,89.1,FALSE,4,11.6,604
17663,MVD,EZE,16:15,Miércoles,210,Despejado,Alta,Airbus A320,90.7,FALSE,46,28.6,42
21944,CCS,PTY,15:45,Jueves,1010,Despejado,Baja,Boeing 737 MAX,64.9,FALSE,7,10.2,98
15991,MDE,BOG,04:00,Lunes,235,Nublado,Baja,ATR 72,78.4,FALSE,17,14.6,63
16428,CTG,BOG,09:30,Sábado,135,Despejado,Media,Airbus A320,81.7,FALSE,32,11.2,44
20995,BOG,BGA,17:15,Lunes,310,Nublado,Baja,Airbus A320,64.6,FALSE,15,25.5,48
28635,GRU,MVD,19:45,Domingo,1550,Despejado,Media,Embraer E195,78.1,FALSE,40,8.2,153
14448,POA,GRU,10:00,Jueves,1110,Lluvia,Media,Boeing 737 MAX,63.9,FALSE,35,11.7,124
11262,CLO,BOG,07:45,Jueves,300,Nublado,Media,Airbus A320,58.4,TRUE,27,27.8,66
23065,EZE,AEP,14:45,Miércoles,35,Tormenta,Media,Boeing 737,55.2,TRUE,1,0.8,51
15684,BOG,JFK,06:30,Domingo,3930,Despejado,Media,Airbus A330,80.3,FALSE,28,5.2,338
27729,PTY,LIM,08:30,Domingo,2970,Nublado,Media,Boeing 757,77,FALSE,9,28.8,262
15997,PTY,SJO,06:45,Martes,580,Nublado,Alta,ATR 72,66.3,FALSE,48,28.1,89
25974,GRU,FLN,13:00,Martes,690,Tormenta,Alta,ATR 72,81.8,TRUE,40,1,90
23686,BOG,LIM,15:15,Miércoles,1890,Despejado,Media,Airbus A320neo,63.2,FALSE,5,8.1,183
24898,PTY,JFK,22:00,Jueves,3520,Despejado,Baja,Boeing 777,61.6,TRUE,36,13,311
18198,EZE,MVD,13:00,Martes,210,Lluvia,Media,Airbus A320,51.8,TRUE,11,22.5,50
12772,BGA,MDE,07:15,Martes,295,Despejado,Baja,Embraer E190,46.2,TRUE,32,17.1,50
16686,PTY,MEX,09:45,Miércoles,2280,Nublado,Alta,Boeing 737 MAX,55.7,FALSE,17,29.3,218
28751,MDE,JFK,03:15,Miércoles,3560,Lluvia,Alta,Airbus A350,86.2,FALSE,24,9.4,293
26466,GUA,PTY,17:30,Jueves,820,Despejado,Baja,Embraer E195,78.6,FALSE,39,16,89
29844,LIM,MDE,15:00,Jueves,2100,Nublado,Baja,Embraer E195,89,FALSE,47,13.3,185
28338,CLO,BOG,15:00,Domingo,300,Despejado,Media,Airbus A320,54.5,FALSE,38,17.5,47
12251,GRU,LIM,05:45,Miércoles,3620,Lluvia,Alta,Airbus A350,53.7,FALSE,24,19.7,302
22180,MDE,BAQ,15:30,Martes,310,Nublado,Alta,Embraer E190,74.2,FALSE,12,9.7,64
22802,GIG,GRU,13:45,Domingo,360,Nublado,Media,Boeing 737,90.7,FALSE,2,22.8,47
13249,MDE,UIO,09:00,Miércoles,960,Niebla,Media,Boeing 757,48.2,FALSE,40,2.4,109
28085,EZE,AEP,08:00,Viernes,35,Lluvia,Baja,ATR 72,65.9,TRUE,48,22.8,39
12754,LIM,EZE,07:30,Miércoles,3150,Nublado,Media,Airbus A330,60.7,TRUE,37,23.9,271
18704,MIA,MDE,14:30,Sábado,2750,Nublado,Baja,Embraer E195,34.6,TRUE,39,12.8,250
18059,MIA,MDE,14:30,Domingo,2750,Nublado,Baja,Embraer E195,79.6,FALSE,32,11.9,233
24696,BOG,BGA,03:15,Jueves,310,Lluvia,Baja,ATR 72,50.2,FALSE,1,9.3,60
18249,PTY,CLT,19:30,Lunes,2890,Despejado,Baja,Airbus A320neo,52.3,TRUE,24,20.4,265
18183,BOG,PEI,16:30,Miércoles,265,Despejado,Baja,Airbus A320,64.2,TRUE,14,28.6,67
21984,BOG,MDE,17:30,Domingo,235,Niebla,Media,Airbus A320,73.2,FALSE,11,2,63
14700,EZE,BRC,10:45,Viernes,1650,Lluvia,Media,Boeing 757,77.3,FALSE,31,15.5,150
