id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra,cluster
12663.0,F,São Paulo,28.0,Comerciante,17.0,Ejecutiva,10266.56,572.6,No,0.0,2851.0,19.0,Web,0
12664.0,M,Bolívar,32.0,Profesional independiente,1.0,Ejecutiva,560.01,40.67,No,0.0,4566.0,18.0,Agencia,0
12665.0,F,Bolívar,41.0,Médico,9.0,Económica,1582.25,209.35,No,0.0,2952.0,0.0,App,0
12666.0,F,Antioquia,40.0,Contador,21.0,Económica,2980.28,452.76,No,0.0,2673.0,1.0,App,0
12667.0,F,Tucumán,31.0,Arquitecto,10.0,Primera clase,21887.06,5326.44,No,0.0,5226.0,2.0,Web,0
12668.0,M,Mendoza,28.0,Ejecutivo,25.0,Primera clase,46883.16,5175.6,No,0.0,4946.0,5.0,Web,1
12669.0,F,Tucumán,29.0,Comerciante,5.0,Económica,1348.45,256.7,No,0.0,1851.0,2.0,App,0
12670.0,F,Tolima,41.0,Empleado,24.0,Económica,7334.85,643.33,No,0.0,915.0,24.0,Agencia,0
12671.0,M,Tucumán,30.0,Profesional independiente,4.0,Económica,772.27,184.79,No,0.0,2954.0,29.0,App,0
12672.0,F,São Paulo,40.0,Comerciante,12.0,Económica,2683.74,522.29,No,0.0,1473.0,6.0,Web,0
12673.0,M,Chaco,33.0,Contador,9.0,Económica,1240.17,155.68,No,0.0,1901.0,18.0,Web,0
12675.0,F,Tucumán,43.0,Profesional independiente,21.0,Económica,5426.17,429.99,No,0.0,1626.0,33.0,App,0
12677.0,M,Entre Ríos,49.0,Empleado,4.0,Económica,678.86,160.23,No,0.0,1193.0,8.0,Web,0
12679.0,M,CABA,39.0,Ejecutivo,44.0,Ejecutiva,15533.16,1321.24,No,0.0,5730.0,37.0,App,0
12680.0,M,Mendoza,37.0,Contador,5.0,Económica,1317.96,310.06,No,0.0,1734.0,3.0,Web,0
12683.0,F,Buenos Aires,37.0,Profesional independiente,20.0,Ejecutiva,10511.09,1412.39,No,0.0,5344.0,15.0,Web,0
12686.0,F,Santa Fe,56.0,Empresario,42.0,Económica,10195.51,959.92,No,0.0,3433.0,22.0,Agencia,0
12688.0,M,Tucumán,54.0,Docente,4.0,Ejecutiva,3014.75,593.33,No,0.0,791.0,52.0,Agencia,0
12689.0,M,Veraguas,28.0,Empleado,21.0,Económica,6663.15,1192.8,No,0.0,1318.0,9.0,Agencia,0
12690.0,F,Rio de Janeiro,45.0,Profesional independiente,17.0,Económica,2827.26,385.39,No,0.0,664.0,3.0,Web,0
12691.0,M,Antioquia,41.0,Docente,22.0,Económica,6791.45,1508.02,No,0.0,1017.0,10.0,App,0
12692.0,F,Tolima,18.0,Empleado,8.0,Económica,977.42,161.38,No,0.0,992.0,0.0,Web,0
12694.0,F,CABA,42.0,Comerciante,14.0,Económica,2677.6,369.68,No,0.0,2291.0,4.0,App,0
12696.0,F,Veraguas,36.0,Profesional independiente,23.0,Económica,2726.06,308.93,No,0.0,1763.0,1.0,Agencia,0
12697.0,M,Entre Ríos,43.0,Médico,12.0,Económica,1871.97,389.6,No,0.0,5102.0,13.0,App,0
12698.0,F,Atlántico,62.0,Otro,8.0,Económica,1362.56,146.99,No,0.0,2498.0,9.0,Agencia,0
12699.0,M,Panamá,42.0,Comerciante,22.0,Ejecutiva,14278.78,725.88,No,0.0,3942.0,23.0,App,0
12700.0,F,Veraguas,52.0,Médico,8.0,Económica,2113.63,281.37,No,0.0,4248.0,23.0,App,0
12701.0,F,Mendoza,37.0,Profesional independiente,1.0,Económica,314.17,15.26,No,0.0,2169.0,3.0,Aeropuerto,0
12702.0,M,Cundinamarca,65.0,Jubilado,14.0,Económica,2750.9,364.46,No,0.0,770.0,1.0,Web,0
12703.0,M,Tucumán,22.0,Estudiante,1.0,Económica,116.8,17.65,No,0.0,339.0,151.0,Web,0
12704.0,M,Chiriquí,73.0,Otro,8.0,Económica,2054.08,115.64,No,0.0,1317.0,47.0,Web,0
12705.0,M,Mendoza,40.0,Empleado,23.0,Ejecutiva,10142.89,952.25,No,0.0,1124.0,4.0,Aeropuerto,0
12706.0,F,Valle del Cauca,31.0,Empresario,37.0,Ejecutiva,12234.43,2224.67,No,0.0,5018.0,5.0,Agencia,0
12707.0,F,Entre Ríos,34.0,Arquitecto,12.0,Económica,3870.33,813.64,No,0.0,2718.0,33.0,App,0
12708.0,F,Mendoza,43.0,Abogado,19.0,Económica,3948.64,431.32,No,0.0,3419.0,1.0,Web,0
12709.0,M,Veraguas,50.0,Ingeniero,12.0,Económica,1940.67,418.19,No,0.0,4713.0,25.0,Agencia,0
12710.0,F,Mendoza,37.0,Empleado,1.0,Ejecutiva,463.88,22.74,No,0.0,1415.0,63.0,Agencia,0
12711.0,M,Chaco,37.0,Empleado,2.0,Económica,224.5,15.4,No,0.0,1642.0,4.0,App,0
12712.0,M,Córdoba,52.0,Abogado,21.0,Primera clase,38856.57,3140.47,No,0.0,5607.0,40.0,App,0
12713.0,F,Bolívar,35.0,Ejecutivo,29.0,Económica,2659.52,338.37,No,0.0,3379.0,0.0,Web,0
12714.0,M,Paraná,58.0,Empleado,6.0,Ejecutiva,3024.75,597.93,No,0.0,2093.0,22.0,App,0
12715.0,M,Panamá,31.0,Otro,9.0,Económica,974.21,178.17,No,0.0,1044.0,47.0,Web,0
12716.0,F,Salta,51.0,Empleado,13.0,Económica,1115.69,247.24,No,0.0,2527.0,18.0,Agencia,0
12717.0,F,Córdoba,42.0,Profesional independiente,10.0,Económica,3007.66,589.52,No,0.0,1967.0,8.0,Agencia,0
12718.0,F,Salta,46.0,Empleado,10.0,Económica,1135.86,210.18,No,0.0,1140.0,4.0,Agencia,0
12719.0,M,Santander,72.0,Jubilado,2.0,Económica,247.63,52.74,No,0.0,853.0,10.0,Web,0
12720.0,M,Panamá,24.0,Empleado,13.0,Económica,3922.56,818.61,No,0.0,1441.0,1.0,Web,0
12721.0,F,Tucumán,36.0,Abogado,20.0,Económica,1756.7,394.44,No,0.0,3146.0,10.0,App,0
12722.0,M,Chiriquí,30.0,Comerciante,19.0,Económica,3842.95,712.16,No,0.0,1154.0,11.0,Web,0
12723.0,M,Chaco,47.0,Empleado,11.0,Económica,3181.55,725.7,No,0.0,1679.0,3.0,Web,0
12726.0,M,Entre Ríos,24.0,Otro,18.0,Económica,1754.0,304.21,No,0.0,2284.0,51.0,App,0
12727.0,M,Cundinamarca,45.0,Contador,12.0,Económica,1333.08,185.41,No,0.0,2999.0,21.0,Web,0
12728.0,F,Valle del Cauca,43.0,Contador,12.0,Económica,1573.03,183.64,No,0.0,1624.0,22.0,Aeropuerto,0
12729.0,F,Mendoza,18.0,Estudiante,7.0,Ejecutiva,5877.18,518.74,No,0.0,527.0,18.0,Web,0
12730.0,M,CABA,46.0,Otro,7.0,Ejecutiva,5919.9,963.12,No,0.0,1252.0,23.0,Web,0
12731.0,F,Salta,43.0,Docente,3.0,Económica,578.72,122.02,No,0.0,906.0,2.0,App,0
12733.0,F,Mendoza,37.0,Otro,14.0,Económica,3043.47,359.52,No,0.0,1101.0,14.0,Web,0
12734.0,M,Chiriquí,34.0,Ejecutivo,39.0,Ejecutiva,13092.94,630.56,No,0.0,8784.0,7.0,Web,0
12735.0,F,Herrera,27.0,Ingeniero,12.0,Ejecutiva,3731.94,558.77,No,0.0,3813.0,1.0,Web,0
12736.0,F,Misiones,41.0,Arquitecto,23.0,Económica,5175.72,710.2,No,0.0,2084.0,7.0,Aeropuerto,0
12737.0,M,Santander,44.0,Otro,8.0,Económica,2392.13,386.16,No,0.0,1227.0,9.0,App,0
12738.0,M,Minas Gerais,18.0,Empleado,2.0,Económica,318.41,37.39,No,0.0,1320.0,7.0,Agencia,0
12742.0,M,Atlántico,28.0,Otro,17.0,Económica,6249.18,744.39,No,0.0,2118.0,6.0,Agencia,0
12743.0,F,Atlántico,30.0,Médico,5.0,Ejecutiva,1410.5,81.03,No,0.0,10387.0,24.0,Web,0
12745.0,F,Entre Ríos,44.0,Empleado,7.0,Económica,1291.5,130.04,No,0.0,1713.0,119.0,Web,0
12747.0,F,Bolívar,32.0,Empleado,14.0,Ejecutiva,5056.75,822.7,No,0.0,978.0,51.0,App,0
12749.0,F,Santander,32.0,Empleado,7.0,Ejecutiva,4443.21,409.3,No,0.0,2913.0,9.0,Agencia,0
12750.0,M,Entre Ríos,29.0,Comerciante,22.0,Económica,5579.38,561.85,No,0.0,3327.0,4.0,App,0
12751.0,M,CABA,33.0,Contador,20.0,Ejecutiva,12980.74,1375.92,No,0.0,4153.0,9.0,App,0
12752.0,F,Cundinamarca,52.0,Empleado,19.0,Económica,5767.51,1242.2,No,0.0,1152.0,29.0,App,0
12753.0,M,São Paulo,29.0,Profesional independiente,7.0,Económica,1564.7,241.96,No,0.0,2460.0,11.0,App,0
12758.0,M,Antioquia,33.0,Empleado,18.0,Económica,2534.45,466.77,No,0.0,1547.0,19.0,Web,0
12759.0,M,Tucumán,30.0,Empleado,3.0,Económica,590.67,56.1,No,0.0,1017.0,28.0,Web,0
12760.0,F,Buenos Aires,24.0,Profesional independiente,10.0,Ejecutiva,8164.58,1224.33,No,0.0,4476.0,13.0,Web,0
12761.0,F,Santa Fe,20.0,Estudiante,1.0,Económica,142.77,18.35,No,0.0,463.0,6.0,Agencia,0
12763.0,F,Tucumán,48.0,Ingeniero,15.0,Económica,3812.05,534.42,No,0.0,2886.0,3.0,App,0
12764.0,M,Bahia,18.0,Estudiante,6.0,Económica,557.26,118.12,No,0.0,493.0,61.0,Aeropuerto,0
12765.0,M,Valle del Cauca,60.0,Empleado,7.0,Ejecutiva,5123.61,497.5,No,0.0,2013.0,5.0,App,0
12767.0,F,Entre Ríos,43.0,Arquitecto,1.0,Económica,264.0,59.47,No,0.0,3236.0,1.0,Aeropuerto,0
12768.0,F,Veraguas,36.0,Comerciante,7.0,Económica,2062.82,303.11,No,0.0,2955.0,7.0,App,0
12769.0,F,Mendoza,44.0,Ingeniero,13.0,Ejecutiva,10465.67,2037.88,No,0.0,3830.0,46.0,App,0
12770.0,M,Mendoza,22.0,Estudiante,6.0,Económica,1716.69,76.1,No,0.0,400.0,110.0,Web,0
12771.0,No binario,Valle del Cauca,31.0,Otro,2.0,Ejecutiva,809.74,138.48,No,0.0,1605.0,9.0,Agencia,0
12772.0,M,Misiones,29.0,Profesional independiente,13.0,Económica,2747.59,176.91,No,0.0,3540.0,14.0,Web,0
12773.0,M,Santander,28.0,Abogado,19.0,Económica,2477.75,261.46,No,0.0,5914.0,22.0,Agencia,0
12774.0,F,CABA,37.0,Contador,16.0,Económica,4635.03,649.37,No,0.0,3862.0,18.0,App,0
12775.0,M,Antioquia,53.0,Deportista,43.0,Ejecutiva,23214.72,3909.62,No,0.0,1164.0,17.0,App,0
12776.0,M,Antioquia,52.0,Empresario,41.0,Primera clase,48875.89,3802.12,No,0.0,13560.0,53.0,Aeropuerto,1
12777.0,F,Santa Fe,38.0,Médico,13.0,Ejecutiva,9564.75,640.74,No,0.0,5022.0,4.0,Web,0
12780.0,M,São Paulo,38.0,Empleado,20.0,Económica,4930.49,490.67,No,0.0,1248.0,4.0,Aeropuerto,0
12781.0,F,Colón,29.0,Empleado,13.0,Ejecutiva,7057.86,1295.1,No,0.0,2954.0,12.0,App,0
12783.0,F,Pernambuco,39.0,Empleado,5.0,Económica,672.85,67.35,No,0.0,1078.0,19.0,App,0
12784.0,M,Paraná,43.0,Profesional independiente,16.0,Ejecutiva,4615.13,728.88,No,0.0,1119.0,13.0,Web,0
12785.0,M,Panamá,20.0,Empleado,17.0,Económica,5794.49,1080.54,No,0.0,2408.0,27.0,Web,0
12786.0,M,Salta,31.0,Empresario,43.0,Ejecutiva,34023.23,4963.23,No,0.0,3619.0,7.0,Web,1
12787.0,M,São Paulo,71.0,Jubilado,7.0,Económica,1014.15,100.96,No,0.0,589.0,34.0,Aeropuerto,0
12788.0,F,Atlántico,35.0,Docente,23.0,Económica,2062.67,406.87,No,0.0,1065.0,1.0,App,0
12789.0,M,CABA,38.0,Ingeniero,24.0,Económica,5669.77,860.23,No,0.0,3338.0,32.0,Web,0
12790.0,F,Paraná,37.0,Empleado,5.0,Económica,1062.31,162.62,No,0.0,1456.0,3.0,Agencia,0
12791.0,M,Salta,50.0,Otro,6.0,Económica,1754.33,212.58,No,0.0,2451.0,11.0,App,0
12792.0,M,Misiones,28.0,Médico,19.0,Ejecutiva,8862.34,496.97,No,0.0,5536.0,10.0,App,0
12793.0,M,Mendoza,24.0,Ingeniero,2.0,Ejecutiva,907.34,47.0,No,0.0,4190.0,29.0,Web,0
12795.0,M,Antioquia,38.0,Empleado,17.0,Ejecutiva,5974.16,853.42,No,0.0,1255.0,38.0,Agencia,0
12796.0,F,Buenos Aires,42.0,Docente,20.0,Económica,2859.27,235.7,No,0.0,831.0,0.0,Web,0
12797.0,F,Atlántico,28.0,Empleado,10.0,Ejecutiva,3124.08,187.78,No,0.0,1522.0,45.0,Web,0
12798.0,M,Santander,54.0,Empleado,24.0,Económica,6055.3,888.35,No,0.0,1640.0,42.0,App,0
12800.0,M,CABA,41.0,Profesional independiente,21.0,Económica,2672.26,455.7,No,0.0,862.0,31.0,App,0
12801.0,F,Antioquia,50.0,Empleado,8.0,Económica,2035.08,359.57,No,0.0,2979.0,2.0,App,0
12802.0,F,Córdoba,63.0,Empleado,6.0,Económica,1936.18,465.27,No,0.0,738.0,10.0,Web,0
12803.0,M,Rio Grande do Sul,63.0,Otro,21.0,Económica,5849.48,246.59,No,0.0,3153.0,5.0,Agencia,0
12805.0,F,Entre Ríos,37.0,Empleado,23.0,Ejecutiva,17901.36,4421.63,No,0.0,1659.0,23.0,Web,0
12806.0,F,Nariño,39.0,Empleado,9.0,Económica,1616.65,68.19,No,0.0,3378.0,55.0,App,0
12808.0,F,Córdoba,41.0,Empleado,20.0,Ejecutiva,13610.24,1779.12,No,0.0,911.0,1.0,Web,0
12810.0,M,CABA,31.0,Empresario,56.0,Económica,12910.55,2574.96,No,0.0,12062.0,1.0,Agencia,1
12813.0,F,Buenos Aires,36.0,Arquitecto,1.0,Económica,238.2,16.21,No,0.0,1799.0,19.0,App,0
12814.0,M,Herrera,26.0,Contador,7.0,Económica,1873.89,247.51,No,0.0,2502.0,8.0,Aeropuerto,0
12816.0,M,Nariño,70.0,Otro,2.0,Ejecutiva,723.49,180.47,No,0.0,2250.0,2.0,Aeropuerto,0
12817.0,M,São Paulo,67.0,Jubilado,8.0,Económica,1579.64,365.93,No,0.0,968.0,22.0,Agencia,0
12818.0,F,Cundinamarca,24.0,Otro,22.0,Económica,5912.49,1408.75,No,0.0,1295.0,33.0,Agencia,0
12819.0,M,Buenos Aires,38.0,Arquitecto,13.0,Económica,2628.28,493.29,No,0.0,1353.0,4.0,Agencia,0
12820.0,F,Salta,36.0,Médico,27.0,Económica,6750.11,1454.99,No,0.0,5273.0,26.0,Web,0
12821.0,M,Córdoba,60.0,Profesional independiente,6.0,Económica,1407.31,154.29,No,0.0,3784.0,2.0,Agencia,0
12823.0,F,Minas Gerais,42.0,Empleado,4.0,Económica,917.97,178.32,No,0.0,1198.0,11.0,App,0
12824.0,M,Colón,28.0,Profesional independiente,6.0,Económica,1610.29,150.86,No,0.0,2622.0,19.0,Aeropuerto,0
12826.0,M,Bahia,38.0,Profesional independiente,4.0,Económica,514.58,38.83,No,0.0,1750.0,29.0,Web,0
12827.0,F,Misiones,53.0,Empleado,10.0,Económica,3095.23,505.05,No,0.0,1021.0,11.0,Agencia,0
12828.0,M,Misiones,33.0,Docente,24.0,Económica,7959.34,1572.4,No,0.0,1195.0,8.0,App,0
12830.0,F,Rio Grande do Sul,23.0,Estudiante,3.0,Económica,672.88,50.39,No,0.0,420.0,24.0,Aeropuerto,0
12832.0,M,Misiones,46.0,Contador,20.0,Económica,3048.87,757.19,No,0.0,3102.0,10.0,Aeropuerto,0
12833.0,M,Buenos Aires,53.0,Docente,4.0,Económica,723.61,164.89,No,0.0,931.0,10.0,App,0
12834.0,M,Pernambuco,46.0,Profesional independiente,8.0,Primera clase,7959.81,1353.19,No,0.0,7075.0,7.0,App,0
12835.0,M,Mendoza,34.0,Empleado,8.0,Económica,1344.65,113.79,No,0.0,511.0,1.0,Web,0
12837.0,M,Chiriquí,47.0,Empleado,6.0,Económica,859.43,180.62,No,0.0,1451.0,28.0,Web,0
12838.0,F,Herrera,40.0,Profesional independiente,14.0,Ejecutiva,7112.83,1588.74,No,0.0,2509.0,78.0,App,0
12839.0,M,Los Santos,69.0,Jubilado,6.0,Ejecutiva,3579.9,356.75,No,0.0,784.0,1.0,Agencia,0
12840.0,F,Misiones,29.0,Otro,19.0,Económica,7176.88,1326.0,No,0.0,2002.0,19.0,Web,0
12842.0,F,Salta,20.0,Estudiante,7.0,Económica,2643.08,621.88,No,0.0,375.0,8.0,Web,0
12844.0,M,Chiriquí,39.0,Deportista,55.0,Económica,17720.89,2540.1,No,0.0,1326.0,0.0,App,0
12845.0,F,Misiones,31.0,Contador,13.0,Económica,1425.58,172.28,No,0.0,2420.0,13.0,Web,0
12846.0,M,Santander,63.0,Comerciante,4.0,Económica,705.95,83.88,No,0.0,3493.0,36.0,App,0
12847.0,F,Tucumán,38.0,Ingeniero,18.0,Económica,3765.93,518.27,No,0.0,4633.0,64.0,Web,0
12848.0,F,Buenos Aires,25.0,Ejecutivo,25.0,Económica,3517.05,357.64,No,0.0,6684.0,19.0,Web,0
12851.0,M,Atlántico,63.0,Empleado,15.0,Ejecutiva,11005.17,2743.57,No,0.0,2172.0,10.0,Aeropuerto,0
12852.0,M,Chiriquí,48.0,Abogado,12.0,Ejecutiva,5908.16,836.49,No,0.0,22339.0,20.0,Aeropuerto,0
12854.0,M,Mendoza,54.0,Comerciante,20.0,Económica,4643.83,478.15,No,0.0,3071.0,4.0,Web,0
12855.0,M,Santander,24.0,Otro,1.0,Económica,237.6,44.84,No,0.0,1090.0,10.0,Agencia,0
12856.0,F,Chiriquí,18.0,Estudiante,6.0,Económica,1181.96,119.87,No,0.0,635.0,95.0,App,0
12858.0,F,Valle del Cauca,31.0,Docente,16.0,Económica,3445.36,711.47,No,0.0,1353.0,11.0,App,0
12859.0,M,Santander,40.0,Comerciante,24.0,Económica,2785.5,295.41,No,0.0,2615.0,1.0,Web,0
12860.0,M,Santander,23.0,Empleado,23.0,Ejecutiva,6555.65,465.53,No,0.0,1246.0,1.0,App,0
12861.0,F,Santa Fe,28.0,Médico,26.0,Primera clase,30917.92,1328.56,No,0.0,8327.0,28.0,App,0
12862.0,F,Mendoza,42.0,Otro,16.0,Económica,1589.16,82.31,No,0.0,1127.0,0.0,App,0
12863.0,F,Salta,36.0,Empleado,22.0,Económica,4822.46,1043.07,No,0.0,1218.0,12.0,Agencia,0
12864.0,F,Paraná,18.0,Empleado,13.0,Ejecutiva,4763.88,221.16,No,0.0,2038.0,3.0,Web,0
12865.0,M,Chaco,46.0,Contador,9.0,Económica,2100.15,258.34,No,0.0,1907.0,5.0,App,0
12867.0,M,Salta,44.0,Profesional independiente,6.0,Económica,797.62,93.2,No,0.0,2782.0,3.0,App,0
12869.0,M,CABA,67.0,Jubilado,9.0,Económica,886.32,146.76,No,0.0,638.0,0.0,Agencia,0
12872.0,M,Buenos Aires,27.0,Arquitecto,2.0,Económica,349.28,58.31,No,0.0,1806.0,13.0,Web,0
12874.0,M,Tucumán,37.0,Empleado,3.0,Ejecutiva,2278.14,438.55,No,0.0,2141.0,4.0,App,0
12875.0,F,Córdoba,22.0,Estudiante,4.0,Económica,1566.87,274.88,No,0.0,634.0,60.0,App,0
12877.0,F,Entre Ríos,43.0,Médico,21.0,Ejecutiva,13902.67,2381.79,No,0.0,10799.0,2.0,App,0
12878.0,M,Paraná,27.0,Docente,15.0,Ejecutiva,11922.64,2415.08,No,0.0,1388.0,7.0,Web,0
12879.0,M,Bahia,32.0,Profesional independiente,2.0,Económica,428.66,90.78,No,0.0,1178.0,1.0,App,0
12881.0,M,Misiones,28.0,Empleado,24.0,Económica,5319.16,413.11,No,0.0,1594.0,3.0,Web,0
12884.0,F,Tolima,48.0,Ingeniero,14.0,Económica,1381.28,159.98,No,0.0,3231.0,13.0,App,0
12885.0,M,Atlántico,35.0,Profesional independiente,8.0,Primera clase,17952.55,1827.68,No,0.0,7074.0,38.0,Web,0
12886.0,M,Chiriquí,18.0,Estudiante,6.0,Económica,1401.14,289.67,No,0.0,848.0,37.0,Web,0
12887.0,F,Panamá,40.0,Profesional independiente,12.0,Económica,3594.59,642.86,No,0.0,2515.0,17.0,Aeropuerto,0
12888.0,M,CABA,55.0,Ingeniero,16.0,Económica,2526.24,278.55,No,0.0,2688.0,9.0,Agencia,0
12889.0,F,Minas Gerais,49.0,Empleado,14.0,Económica,4225.59,476.19,No,0.0,2803.0,40.0,App,0
12890.0,M,Tolima,51.0,Empleado,16.0,Económica,1696.66,336.58,No,0.0,1910.0,4.0,Agencia,0
12891.0,M,Nariño,33.0,Ejecutivo,33.0,Económica,11327.55,1848.8,No,0.0,7212.0,32.0,App,0
12893.0,F,Santa Fe,47.0,Docente,20.0,Económica,3386.17,221.47,No,0.0,1382.0,44.0,Aeropuerto,0
12894.0,F,Bolívar,18.0,Estudiante,4.0,Económica,408.75,63.31,No,0.0,365.0,3.0,App,0
12896.0,M,Atlántico,31.0,Médico,11.0,Primera clase,19617.38,4639.57,No,0.0,7732.0,13.0,Web,0
12898.0,M,Antioquia,56.0,Médico,21.0,Económica,6892.55,1491.29,No,0.0,9023.0,23.0,Web,0
12900.0,M,Entre Ríos,20.0,Empleado,21.0,Económica,3568.93,848.96,No,0.0,2959.0,41.0,App,0
12901.0,M,Bahia,54.0,Arquitecto,3.0,Económica,443.53,90.48,No,0.0,3880.0,20.0,App,0
12902.0,M,Panamá,18.0,Estudiante,6.0,Económica,1755.68,226.29,No,0.0,395.0,37.0,App,0
12906.0,M,Mendoza,51.0,Empresario,43.0,Primera clase,43006.36,9272.13,No,0.0,4080.0,10.0,Agencia,1
12908.0,M,Buenos Aires,45.0,Otro,18.0,Económica,5569.79,384.34,No,0.0,1737.0,9.0,Web,0
12909.0,F,Buenos Aires,50.0,Empleado,19.0,Económica,6265.29,1000.14,No,0.0,979.0,1.0,Web,0
12910.0,F,CABA,44.0,Docente,13.0,Económica,1528.19,194.44,No,0.0,812.0,5.0,App,0
12911.0,M,Nariño,18.0,Empleado,13.0,Económica,2607.48,380.38,No,0.0,2176.0,27.0,App,0
12913.0,F,Herrera,58.0,Empleado,4.0,Económica,284.14,16.03,No,0.0,798.0,6.0,Agencia,0
12914.0,M,Buenos Aires,42.0,Docente,19.0,Ejecutiva,7781.15,1357.0,No,0.0,1049.0,42.0,App,0
12916.0,F,Valle del Cauca,49.0,Empleado,21.0,Económica,3953.13,297.7,No,0.0,640.0,5.0,Web,0
12917.0,M,Salta,42.0,Empleado,16.0,Económica,5287.1,929.13,No,0.0,949.0,3.0,Web,0
12919.0,F,Valle del Cauca,50.0,Docente,7.0,Económica,1687.6,296.94,No,0.0,767.0,5.0,App,0
12920.0,M,Cundinamarca,24.0,Ingeniero,12.0,Económica,2108.22,362.17,No,0.0,3201.0,9.0,App,0
12921.0,M,Nariño,21.0,Estudiante,2.0,Económica,432.66,56.34,No,0.0,437.0,11.0,Web,0
12923.0,F,Mendoza,51.0,Empleado,11.0,Ejecutiva,4068.63,910.76,No,0.0,1038.0,68.0,Web,0
12924.0,F,Bahia,48.0,Empresario,22.0,Ejecutiva,16366.59,3310.52,No,0.0,17698.0,11.0,Aeropuerto,1
12925.0,M,Antioquia,43.0,Abogado,15.0,Económica,2432.7,350.64,No,0.0,2528.0,22.0,Web,0
12926.0,F,Chaco,40.0,Empleado,22.0,Económica,3026.94,241.3,No,0.0,2480.0,25.0,App,0
12928.0,F,Buenos Aires,56.0,Empresario,17.0,Ejecutiva,7314.72,1489.25,No,0.0,16440.0,5.0,Agencia,0
12929.0,M,Nariño,35.0,Empleado,5.0,Económica,1666.76,96.86,No,0.0,1599.0,17.0,App,0
12930.0,M,Santander,46.0,Médico,28.0,Ejecutiva,19820.78,2506.56,No,0.0,2755.0,14.0,Web,0
12931.0,M,Rio Grande do Sul,39.0,Empleado,24.0,Económica,3303.46,270.17,No,0.0,1176.0,22.0,Agencia,0
12933.0,M,Mendoza,35.0,Empleado,9.0,Económica,1269.85,281.38,No,0.0,1626.0,17.0,App,0
12934.0,M,Colón,49.0,Empleado,3.0,Económica,504.06,107.61,No,0.0,1160.0,42.0,App,0
12935.0,M,Antioquia,35.0,Otro,13.0,Económica,3770.82,468.68,No,0.0,1251.0,4.0,Aeropuerto,0
12938.0,M,Tolima,48.0,Médico,25.0,Económica,5808.6,1081.38,No,0.0,5781.0,4.0,Web,0
12939.0,M,São Paulo,39.0,Docente,18.0,Económica,5827.96,1344.78,No,0.0,1364.0,37.0,App,0
12940.0,M,Bahia,27.0,Empleado,1.0,Económica,104.75,20.23,No,0.0,1018.0,15.0,Web,0
12941.0,M,Bolívar,18.0,Estudiante,2.0,Económica,392.6,20.22,No,0.0,567.0,5.0,Web,0
12942.0,M,Chiriquí,46.0,Comerciante,10.0,Económica,2261.27,403.05,No,0.0,1525.0,11.0,App,0
12943.0,F,Colón,37.0,Médico,10.0,Ejecutiva,5051.45,1088.67,No,0.0,7150.0,25.0,App,0
12945.0,M,Rio Grande do Sul,33.0,Comerciante,15.0,Económica,2347.49,336.83,No,0.0,1488.0,27.0,Web,0
12946.0,F,Antioquia,50.0,Empresario,58.0,Económica,10684.75,2558.56,No,0.0,2608.0,75.0,Aeropuerto,0
12947.0,M,Salta,34.0,Empleado,5.0,Económica,1708.87,334.03,No,0.0,1442.0,13.0,App,0
12948.0,F,Antioquia,38.0,Docente,19.0,Ejecutiva,11870.32,990.95,No,0.0,684.0,89.0,Aeropuerto,0
12950.0,F,Salta,42.0,Médico,15.0,Primera clase,33250.56,1553.42,No,0.0,4521.0,2.0,Agencia,0
12951.0,M,Chaco,18.0,Estudiante,2.0,Económica,231.15,36.8,No,0.0,300.0,37.0,Web,0
12952.0,F,São Paulo,55.0,Arquitecto,8.0,Económica,2294.52,334.08,No,0.0,1517.0,6.0,Agencia,0
12954.0,M,Antioquia,42.0,Empleado,19.0,Económica,3419.5,229.12,No,0.0,1107.0,13.0,Web,0
12956.0,M,Mendoza,21.0,Estudiante,6.0,Económica,630.42,96.91,No,0.0,364.0,17.0,App,0
12957.0,M,Colón,32.0,Otro,6.0,Económica,435.61,88.46,No,0.0,898.0,13.0,Web,0
12958.0,M,Bolívar,54.0,Abogado,5.0,Económica,976.89,82.69,No,0.0,3042.0,8.0,Agencia,0
12960.0,F,Panamá,51.0,Empleado,19.0,Económica,3989.77,369.12,No,0.0,2021.0,3.0,App,0
12961.0,F,Bolívar,76.0,Empleado,4.0,Económica,600.85,119.81,No,0.0,1013.0,14.0,Aeropuerto,0
12963.0,F,Salta,33.0,Empleado,22.0,Económica,4982.89,658.43,No,0.0,976.0,3.0,Web,0
12964.0,M,Entre Ríos,30.0,Otro,6.0,Económica,1148.42,170.81,No,0.0,1860.0,16.0,App,0
12965.0,F,Paraná,38.0,Comerciante,2.0,Económica,414.67,54.0,No,0.0,1743.0,4.0,Aeropuerto,0
12966.0,M,Tucumán,43.0,Profesional independiente,16.0,Primera clase,28549.4,4397.89,No,0.0,3563.0,1.0,App,0
12967.0,F,Mendoza,30.0,Empleado,9.0,Económica,3256.92,597.04,No,0.0,2343.0,18.0,App,0
12968.0,M,Pernambuco,60.0,Arquitecto,9.0,Ejecutiva,2817.16,450.86,No,0.0,10051.0,13.0,Agencia,0
