id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra
8185,F,Cundinamarca,39,Empresario,50,Ejecutiva,27219.15,4559.33,Sí,89893,11435,25,Web
8197,F,Entre Ríos,43,Empresario,45,Ejecutiva,21839.49,1697.93,Sí,126199,6892,24,App
8198,F,Chaco,28,Empresario,15,Económica,3098.44,205.1,Sí,4603,11607,70,Web
8202,M,Mendoza,27,Ejecutivo,75,Económica,27425.93,3771.63,Sí,26313,3202,6,App
8216,M,Chiriquí,34,Ejecutivo,73,Ejecutiva,21742.52,2935.75,No,0,9249,1,Web
8244,M,Tucumán,29,Empresario,14,Primera clase,29119.65,3778.38,No,0,17373,19,App
8245,F,Entre Ríos,36,Otro,23,Ejecutiva,15291.6,3227.85,Sí,46730,5525,11,App
8246,F,Chaco,37,Abogado,2,Ejecutiva,837.52,49.46,No,0,13899,19,Web
8259,F,Tolima,44,Ejecutivo,58,Ejecutiva,26796.23,5701.5,Sí,72674,5045,43,Web
8274,F,Misiones,37,Médico,14,Primera clase,13097.97,3246.85,No,0,10846,6,Web
8280,F,Tucumán,30,Arquitecto,18,Ejecutiva,8486.87,501.67,Sí,42596,3810,4,Web
8281,F,Cundinamarca,37,Ejecutivo,76,Ejecutiva,53500.69,3551.64,Sí,153023,6706,2,Web
8283,M,Buenos Aires,52,Ejecutivo,77,Económica,26457.11,4702.64,Sí,73197,3226,1,Web
8314,F,Santa Fe,29,Ejecutivo,49,Primera clase,29640.35,2555.68,Sí,129951,8405,25,App
8327,M,Entre Ríos,28,Ejecutivo,21,Ejecutiva,10530.67,1674.47,Sí,41253,3837,34,App
8334,F,Nariño,45,Deportista,38,Ejecutiva,25201.85,6055.25,Sí,82641,7257,5,Web
8339,M,Antioquia,35,Empresario,40,Ejecutiva,11240.38,1556.42,Sí,56555,3804,57,Web
8350,F,Rio de Janeiro,37,Empleado,23,Ejecutiva,14617.73,3372.65,Sí,53364,1420,30,App
8366,M,Salta,28,Empresario,25,Primera clase,55077.68,7832.49,Sí,57798,5580,14,Web
8377,M,Mendoza,32,Profesional independiente,3,Ejecutiva,1065.7,83.97,No,0,9637,25,Web
8386,F,Misiones,32,Empresario,40,Ejecutiva,17664.6,3212.43,No,0,8967,9,App
8387,M,Chiriquí,55,Ejecutivo,79,Ejecutiva,27820.37,6891.75,No,0,7397,2,App
8391,M,Valle del Cauca,36,Empresario,22,Ejecutiva,14641.72,3549.04,No,0,12337,8,Web
8403,M,Rio de Janeiro,26,Ejecutivo,38,Ejecutiva,24883.11,5584.17,No,0,2640,2,App
8405,M,Veraguas,41,Médico,13,Ejecutiva,4498.52,777.85,Sí,13843,10612,18,App
8428,M,Mendoza,37,Ejecutivo,61,Ejecutiva,26109.29,3619.66,No,0,11134,7,App
8431,M,Chaco,38,Médico,22,Ejecutiva,14684.92,642.03,Sí,49950,9272,78,Web
8438,F,Mendoza,34,Ejecutivo,45,Ejecutiva,32013.97,2129.56,No,0,5125,0,Web
8445,M,Antioquia,36,Empresario,57,Ejecutiva,38416.61,8261.95,No,0,4661,0,App
8451,F,Buenos Aires,39,Ejecutivo,77,Ejecutiva,59643.56,7970.27,No,0,3577,8,Web
8476,M,Mendoza,33,Ejecutivo,50,Económica,11165.33,2095.32,Sí,42475,4369,10,App
8487,F,Entre Ríos,56,Ejecutivo,47,Ejecutiva,27652.52,4369.26,Sí,73445,5541,12,Agencia
8494,M,Rio de Janeiro,25,Empresario,48,Ejecutiva,24260.83,3194.12,Sí,56878,13228,20,App
8505,F,Valle del Cauca,47,Ejecutivo,57,Ejecutiva,31329.33,4111.94,Sí,64772,3753,19,Web
8508,F,Entre Ríos,53,Ejecutivo,57,Ejecutiva,39014.46,6837.28,No,0,7835,13,Aeropuerto
8513,M,Tucumán,40,Empresario,46,Primera clase,102189.28,21950.6,Sí,95704,5193,11,App
8515,F,Entre Ríos,30,Empresario,38,Ejecutiva,28616.04,5197.34,Sí,97667,5996,27,Web
8529,F,Entre Ríos,30,Deportista,98,Económica,27942.13,3866.38,No,0,4564,24,App
8534,M,Bolívar,29,Ejecutivo,53,Ejecutiva,44729.49,8288.17,Sí,51589,6920,3,Web
8547,F,São Paulo,29,Empresario,34,Ejecutiva,24666.48,1317.83,Sí,45050,14509,6,Aeropuerto
8556,F,Santa Fe,50,Deportista,83,Económica,20402.46,2524.52,Sí,44039,2002,54,Agencia
8558,F,Antioquia,43,Ejecutivo,58,Económica,12677.84,1143.45,Sí,51223,4395,2,Aeropuerto
8586,M,Santander,31,Ejecutivo,77,Ejecutiva,47361.91,7379.96,Sí,158323,8697,6,App
8592,F,Misiones,39,Deportista,50,Ejecutiva,28876.47,4990.27,No,0,5614,10,Web
8600,F,Antioquia,47,Empresario,57,Económica,19946.07,3896.03,Sí,40780,3151,20,Agencia
8603,M,Paraná,51,Médico,16,Primera clase,34989.38,1965.47,No,0,7471,33,App
8627,F,Mendoza,42,Médico,7,Ejecutiva,3472.57,687.52,No,0,13222,57,Aeropuerto
8641,M,Buenos Aires,40,Ejecutivo,52,Ejecutiva,22031.51,1618.36,Sí,116740,9954,13,App
8656,F,Misiones,28,Médico,26,Ejecutiva,21155.45,5109.8,Sí,39438,7283,40,Agencia
8663,M,CABA,29,Ejecutivo,54,Ejecutiva,35875.34,3407.07,No,0,3887,5,Web
8666,M,Buenos Aires,41,Ejecutivo,18,Primera clase,39033.83,3859.25,Sí,56163,10273,10,Web
8673,M,Colón,31,Empresario,46,Económica,13779.95,884.79,Sí,32980,25787,57,Agencia
8675,M,Córdoba,32,Empresario,57,Primera clase,82048.93,18285.72,No,0,7189,21,Aeropuerto
8680,M,Herrera,36,Deportista,54,Ejecutiva,20641.48,2394.4,Sí,136861,981,21,Web
8685,F,Tucumán,38,Profesional independiente,18,Primera clase,29283.93,2640.0,Sí,81554,11304,7,Web
8692,M,Bolívar,48,Profesional independiente,21,Ejecutiva,14445.35,811.92,No,0,10002,3,Web
8695,F,Valle del Cauca,62,Ejecutivo,53,Primera clase,110765.16,23618.8,Sí,107314,9548,27,App
8708,M,Chiriquí,29,Ejecutivo,61,Económica,11946.06,594.24,Sí,41553,5930,0,App
8724,M,Santa Fe,40,Empresario,14,Ejecutiva,8702.85,1555.33,Sí,30947,9570,3,App
8730,F,Córdoba,28,Empleado,20,Ejecutiva,10721.02,1819.2,Sí,45648,935,6,Agencia
8748,F,Herrera,56,Arquitecto,24,Económica,2715.98,510.52,Sí,10305,9804,14,Aeropuerto
8774,M,Colón,38,Ejecutivo,47,Ejecutiva,31797.97,2823.48,No,0,8493,0,Web
8777,F,Veraguas,26,Médico,22,Económica,3059.29,617.79,Sí,17266,9408,24,App
8796,No binario,Misiones,40,Ejecutivo,27,Primera clase,41414.11,7443.66,Sí,60651,8779,13,App
8798,F,CABA,41,Ingeniero,7,Ejecutiva,4017.72,543.85,No,0,15075,2,App
8804,F,Colón,40,Empresario,53,Ejecutiva,36109.99,4895.95,Sí,97358,16684,1,Web
8808,M,Cundinamarca,37,Ejecutivo,51,Ejecutiva,35958.78,2230.91,Sí,94509,4573,11,Web
8813,M,Antioquia,40,Ejecutivo,49,Ejecutiva,25452.05,2514.68,Sí,68340,6772,5,Agencia
8814,F,Córdoba,43,Empresario,25,Ejecutiva,9386.07,1908.22,No,0,24849,9,App
8819,M,Mendoza,30,Deportista,70,Ejecutiva,46332.65,4795.28,No,0,10152,9,App
8842,M,Mendoza,40,Ejecutivo,51,Económica,15140.33,1344.51,Sí,40345,4858,1,App
8866,F,Mendoza,27,Empresario,47,Primera clase,75274.75,5595.57,No,0,8520,2,Agencia
8876,F,Tucumán,36,Empresario,51,Ejecutiva,36791.19,9025.25,No,0,4528,8,Agencia
8884,M,Santander,36,Empresario,27,Primera clase,60834.94,12993.39,Sí,106591,17488,56,Web
8886,M,Colón,50,Ejecutivo,36,Primera clase,59289.62,8425.81,No,0,5947,5,App
8891,M,Buenos Aires,35,Abogado,20,Ejecutiva,5760.85,251.28,Sí,49312,5459,50,App
8896,M,Buenos Aires,31,Profesional independiente,20,Primera clase,39791.21,1827.88,No,0,4173,3,App
8898,M,Mendoza,51,Ejecutivo,73,Ejecutiva,54397.35,12087.77,No,0,11807,0,App
8903,F,Entre Ríos,31,Empresario,11,Ejecutiva,3605.81,722.0,No,0,11555,24,Agencia
8907,F,Rio de Janeiro,31,Empresario,59,Ejecutiva,48375.38,3938.48,No,0,19479,19,Agencia
8916,M,Buenos Aires,32,Ejecutivo,50,Ejecutiva,32338.56,1892.7,No,0,4836,1,Web
8931,M,Valle del Cauca,58,Ejecutivo,70,Ejecutiva,45238.75,5293.53,No,0,4505,3,App
8935,F,Los Santos,35,Deportista,86,Ejecutiva,59117.02,14702.68,Sí,109817,41131,0,Agencia
8936,No binario,Tolima,41,Deportista,69,Ejecutiva,20860.02,4768.09,Sí,152196,20284,22,Agencia
8951,M,Herrera,29,Abogado,5,Primera clase,7485.37,1619.8,No,0,8735,21,Web
8983,F,Mendoza,52,Abogado,1,Ejecutiva,763.66,150.75,Sí,1921,8517,23,App
9010,M,Antioquia,27,Ejecutivo,44,Económica,12565.3,3044.12,Sí,39058,6007,5,App
9014,F,Valle del Cauca,37,Empresario,23,Ejecutiva,11045.07,1208.59,Sí,63358,11507,10,App
9051,M,Nariño,55,Empresario,57,Ejecutiva,23791.18,2266.16,Sí,76044,10554,43,App
9054,F,Pernambuco,39,Ejecutivo,32,Primera clase,43819.16,7597.31,Sí,105261,13571,2,App
9059,F,Cundinamarca,43,Ejecutivo,54,Ejecutiva,22531.44,5407.23,No,0,8433,4,Agencia
9064,F,Misiones,32,Médico,7,Primera clase,14264.23,982.06,No,0,10142,26,Web
9070,F,Chaco,47,Empresario,58,Primera clase,139783.06,29507.26,Sí,283636,12798,25,Web
9080,M,Tucumán,25,Deportista,97,Económica,28431.77,3087.19,No,0,19949,4,Agencia
9099,F,Los Santos,50,Ejecutivo,63,Primera clase,87964.5,4114.1,Sí,307365,6851,8,Aeropuerto
9114,M,Colón,39,Arquitecto,18,Primera clase,42250.36,9235.96,Sí,77291,4124,9,Web
9124,F,Minas Gerais,28,Médico,20,Ejecutiva,9906.19,1867.08,Sí,43369,8510,5,Web
9137,F,Buenos Aires,32,Deportista,99,Económica,11334.0,1634.27,Sí,48450,4517,10,Web
9153,M,Mendoza,36,Empresario,26,Ejecutiva,16257.18,3203.97,Sí,51427,4251,37,Web
9163,F,Santa Fe,40,Ejecutivo,57,Económica,13192.16,2534.22,Sí,48453,5111,0,Aeropuerto
9170,M,Santa Fe,30,Empresario,29,Ejecutiva,10328.51,2168.36,No,0,8423,5,App
9171,M,Antioquia,36,Médico,21,Primera clase,30391.82,7412.13,Sí,91724,8137,26,App
9183,M,Rio Grande do Sul,34,Empresario,59,Primera clase,95385.72,18702.83,No,0,6671,15,Web
9193,M,CABA,36,Deportista,30,Primera clase,49390.52,5322.19,No,0,19088,22,Agencia
9211,F,Chiriquí,42,Empresario,56,Ejecutiva,26410.34,3508.3,No,0,10894,27,Agencia
9242,F,Paraná,26,Ejecutivo,78,Ejecutiva,61180.54,11809.16,Sí,182194,8225,5,Web
9250,M,Minas Gerais,34,Empresario,41,Ejecutiva,22857.26,4873.0,Sí,102552,17944,5,App
9252,M,Los Santos,29,Empresario,29,Primera clase,52413.21,12673.87,No,0,8513,8,Web
9257,M,Santander,50,Ejecutivo,45,Ejecutiva,15117.47,3357.64,Sí,109269,1564,11,Web
9285,M,Córdoba,43,Ejecutivo,71,Ejecutiva,46233.77,4048.47,Sí,66257,7388,5,App
9294,F,Bolívar,41,Abogado,23,Ejecutiva,11358.29,1327.68,No,0,12589,77,Agencia
9311,M,Salta,26,Abogado,20,Ejecutiva,14072.98,1677.8,Sí,44733,5787,32,App
9317,M,Santa Fe,46,Deportista,74,Económica,8490.61,1930.73,Sí,49534,1192,64,Aeropuerto
9321,M,Veraguas,43,Empresario,25,Primera clase,37669.32,8626.09,Sí,75600,7218,1,App
9335,M,Buenos Aires,54,Empresario,53,Ejecutiva,40827.65,2717.1,No,0,15260,41,App
9337,M,Bahia,41,Empresario,37,Ejecutiva,17420.12,2830.12,Sí,37213,29286,8,Web
9338,F,Mendoza,38,Médico,28,Ejecutiva,16567.03,3868.11,Sí,39180,3439,49,App
9347,F,Chaco,54,Empresario,38,Ejecutiva,30103.72,1342.27,No,0,6705,11,Web
9357,M,Misiones,51,Deportista,79,Económica,10366.7,2558.17,Sí,49390,989,29,Web
9382,M,Herrera,42,Empresario,19,Ejecutiva,12797.7,685.68,Sí,36031,14562,46,Agencia
9384,M,Panamá,51,Ejecutivo,64,Primera clase,120795.02,12702.95,No,0,7252,36,Web
9398,F,Córdoba,29,Ejecutivo,15,Ejecutiva,11671.66,1785.5,Sí,35857,9375,3,Agencia
9408,F,Cundinamarca,26,Empresario,16,Primera clase,28342.01,1155.12,No,0,9655,25,Agencia
9422,F,Cundinamarca,35,Ejecutivo,71,Económica,22687.58,4501.95,Sí,48862,6689,3,Web
9429,No binario,Antioquia,38,Abogado,23,Ejecutiva,15654.2,1721.48,No,0,10798,19,Aeropuerto
9458,F,Atlántico,44,Ejecutivo,51,Ejecutiva,22419.56,1800.2,Sí,107268,3635,18,App
9464,F,Valle del Cauca,41,Empresario,52,Económica,11752.68,1339.54,Sí,39070,3470,12,Web
9465,M,Bolívar,36,Abogado,14,Primera clase,29765.04,4721.36,Sí,52148,5952,0,Web
9475,F,CABA,47,Médico,25,Primera clase,33206.03,7727.64,Sí,92830,3507,7,Web
9477,F,Tucumán,41,Ingeniero,17,Ejecutiva,11550.14,2470.19,Sí,46621,3976,1,Web
9485,M,Rio de Janeiro,40,Empresario,21,Primera clase,31286.13,2440.99,Sí,71170,32116,18,Web
9496,F,Chiriquí,41,Empresario,42,Ejecutiva,23738.74,3455.06,Sí,50105,3160,51,Web
9506,F,Bolívar,43,Ejecutivo,30,Ejecutiva,20802.31,3020.06,No,0,19254,3,Agencia
9508,F,Mendoza,29,Abogado,17,Ejecutiva,14322.0,2293.98,No,0,10619,4,App
9585,F,Veraguas,34,Empresario,22,Ejecutiva,10455.19,2059.03,Sí,41050,6615,10,Web
9597,M,Salta,53,Deportista,69,Ejecutiva,38665.61,3702.98,Sí,113442,2132,10,Web
9606,M,Tucumán,32,Ejecutivo,57,Económica,8218.08,1823.65,Sí,51277,3271,14,Web
9622,M,Veraguas,30,Empresario,38,Primera clase,20680.56,1269.1,No,0,10487,19,Aeropuerto
9629,M,Nariño,29,Ejecutivo,78,Primera clase,174963.8,22246.97,Sí,190729,12238,4,Web
9637,M,Rio de Janeiro,45,Empresario,44,Primera clase,77481.55,10994.58,Sí,137214,15809,1,App
9654,M,São Paulo,30,Ejecutivo,51,Ejecutiva,15311.69,2089.99,Sí,69647,11951,8,App
9670,F,Entre Ríos,28,Ejecutivo,58,Ejecutiva,40538.09,8247.46,Sí,148392,4280,4,App
9682,M,Antioquia,34,Deportista,87,Económica,19749.6,2441.57,Sí,84257,300,33,App
9683,M,Rio Grande do Sul,35,Ejecutivo,73,Económica,6938.51,1213.49,Sí,45771,3121,12,Web
9685,M,Cundinamarca,42,Médico,23,Económica,5436.67,1081.86,No,0,9906,37,App
9686,M,Buenos Aires,49,Deportista,78,Económica,16035.26,712.96,Sí,40006,590,10,Web
9729,F,Córdoba,53,Ejecutivo,78,Ejecutiva,60927.04,11163.35,Sí,183351,5133,6,App
9738,M,Valle del Cauca,44,Ejecutivo,63,Económica,5889.97,1267.25,Sí,39547,5529,7,App
9777,F,Bolívar,48,Ejecutivo,41,Ejecutiva,13562.26,3310.11,Sí,97453,3875,9,Agencia
9787,M,Veraguas,37,Médico,18,Primera clase,27994.81,4163.07,No,0,6022,7,App
9790,M,Los Santos,45,Ejecutivo,57,Ejecutiva,29545.68,3655.05,No,0,5030,18,App
9800,F,Chaco,41,Deportista,76,Primera clase,142495.46,25833.35,Sí,339658,4800,13,Web
9802,F,São Paulo,40,Ejecutivo,78,Ejecutiva,63924.56,2788.24,Sí,128351,9272,53,Aeropuerto
9814,F,Córdoba,27,Ejecutivo,64,Ejecutiva,32597.03,3148.81,Sí,77645,4399,1,App
9825,M,Atlántico,49,Empresario,39,Ejecutiva,31821.51,3929.55,Sí,43061,10350,4,App
9827,F,Herrera,60,Empresario,31,Ejecutiva,13103.96,3082.89,No,0,18236,2,Agencia
9831,M,Veraguas,44,Ejecutivo,65,Primera clase,118133.35,24796.83,No,0,7513,17,Web
9856,M,Tucumán,48,Ejecutivo,52,Primera clase,52479.12,10097.51,No,0,5470,7,Web
9862,M,Mendoza,28,Empresario,50,Económica,14430.67,1879.27,Sí,46996,6776,11,Web
9869,M,Tucumán,52,Profesional independiente,24,Ejecutiva,11531.63,2339.2,Sí,59709,3919,12,Web
9898,M,Atlántico,37,Médico,10,Ejecutiva,2619.51,108.9,No,0,9201,6,Web
9899,F,Minas Gerais,32,Ejecutivo,71,Económica,22420.74,4344.8,Sí,57203,3696,8,Aeropuerto
9905,M,Chiriquí,32,Ejecutivo,43,Ejecutiva,32698.02,2268.61,No,0,6397,7,App
9909,M,Buenos Aires,37,Abogado,20,Ejecutiva,7770.46,824.54,No,0,10046,5,Web
9935,M,Córdoba,25,Arquitecto,13,Primera clase,21065.95,3861.95,No,0,9346,29,Web
9939,F,Buenos Aires,36,Deportista,56,Ejecutiva,47558.01,5473.59,Sí,116933,300,6,Web
9969,M,Santa Fe,30,Ejecutivo,30,Ejecutiva,21948.53,2581.89,Sí,40224,7655,3,App
9974,M,Santa Fe,32,Deportista,70,Primera clase,142988.94,19756.24,No,0,24935,10,App
9994,F,Tucumán,60,Ejecutivo,78,Ejecutiva,42643.16,3546.31,No,0,3615,12,Web
10009,F,São Paulo,38,Contador,22,Ejecutiva,6383.23,1566.77,Sí,43916,1597,0,Web
10013,M,Bolívar,35,Ejecutivo,50,Ejecutiva,12979.97,2067.12,No,0,8733,0,Web
10037,F,São Paulo,34,Ejecutivo,64,Ejecutiva,31396.1,3394.1,No,0,5611,8,Web
10041,F,Misiones,26,Ejecutivo,48,Primera clase,51360.86,6137.55,Sí,188130,3686,0,Aeropuerto
10046,M,Bolívar,31,Deportista,57,Primera clase,96531.29,10876.49,No,0,3535,1,App
10057,F,Santa Fe,34,Empresario,43,Ejecutiva,31632.38,4298.86,Sí,56280,10320,6,Web
10059,F,Cundinamarca,40,Ejecutivo,64,Ejecutiva,37456.19,2305.22,Sí,127617,5863,1,Agencia
10069,F,Valle del Cauca,28,Médico,29,Económica,6031.48,865.86,No,0,8666,58,App
10074,F,Colón,48,Empresario,11,Económica,3140.37,224.92,Sí,8537,16758,32,Web
10075,M,CABA,40,Médico,29,Ejecutiva,15158.29,2817.57,Sí,70778,7648,13,App
10081,F,Tucumán,27,Ejecutivo,30,Ejecutiva,15954.91,905.53,Sí,45098,4101,9,Web
10088,M,Rio Grande do Sul,44,Ejecutivo,67,Económica,16917.6,888.06,Sí,44101,3645,18,App
10099,F,Chiriquí,53,Médico,16,Ejecutiva,6821.45,289.36,No,0,8465,13,Web
10101,F,Buenos Aires,28,Empresario,17,Primera clase,22834.79,979.44,No,0,9688,48,Web
10108,F,Tolima,26,Empresario,46,Ejecutiva,11629.13,2730.27,No,0,9701,31,App
10112,M,Atlántico,40,Ejecutivo,66,Económica,12829.94,3136.4,No,0,10473,50,App
10114,F,Santander,50,Ejecutivo,71,Ejecutiva,31909.25,2455.95,Sí,92153,8641,0,App
10126,M,Bahia,45,Empresario,16,Primera clase,25166.48,2054.35,Sí,69799,7799,8,Aeropuerto
10138,M,CABA,30,Ejecutivo,78,Ejecutiva,43062.73,7803.99,Sí,114665,4964,34,App
10162,M,Chaco,60,Profesional independiente,23,Ejecutiva,9342.84,941.94,No,0,9573,13,Web
10187,M,Atlántico,32,Ejecutivo,79,Ejecutiva,28268.03,4221.85,No,0,5700,9,Web
10199,M,Nariño,41,Empresario,32,Primera clase,67062.24,16261.26,No,0,4893,6,Web
10202,F,Chiriquí,48,Empresario,39,Primera clase,40117.66,3626.7,Sí,79149,4979,11,Web
10206,M,Entre Ríos,26,Empresario,25,Primera clase,58428.83,10007.4,Sí,46035,16913,11,App
10212,No binario,Paraná,28,Ejecutivo,68,Primera clase,93902.62,19203.7,Sí,236523,9243,7,Web
10231,F,Salta,32,Profesional independiente,20,Ejecutiva,5962.53,1070.72,No,0,8984,14,Aeropuerto
10235,M,Mendoza,47,Empresario,13,Primera clase,24395.87,4644.22,No,0,8432,34,Aeropuerto
10236,M,São Paulo,49,Médico,26,Primera clase,26392.06,3552.99,No,0,4223,36,Web
10237,F,Bolívar,53,Ejecutivo,40,Ejecutiva,28997.79,2684.55,Sí,40023,7953,5,Web
10267,F,Cundinamarca,26,Ejecutivo,75,Ejecutiva,44905.37,10605.36,Sí,162860,3597,2,App
10285,F,Tucumán,47,Ejecutivo,40,Primera clase,84675.32,13958.03,Sí,130399,8396,47,App
10293,F,CABA,51,Deportista,97,Económica,26820.67,1255.68,Sí,49025,1547,0,Agencia
10297,F,Rio de Janeiro,35,Empresario,31,Ejecutiva,8850.28,1191.91,No,0,20041,9,App
10304,M,Cundinamarca,28,Ejecutivo,41,Primera clase,81375.83,4869.88,No,0,11318,7,Web
10333,M,Los Santos,38,Médico,28,Primera clase,26495.97,1440.86,No,0,10463,1,Agencia
10340,F,Salta,43,Empresario,52,Económica,15445.13,1389.71,Sí,43451,13727,9,App
10357,F,São Paulo,39,Empresario,19,Primera clase,16910.79,3539.27,Sí,39004,9629,7,Web
10366,F,Veraguas,41,Profesional independiente,15,Primera clase,29841.32,3452.86,No,0,4103,13,Web
10369,M,Córdoba,42,Deportista,97,Primera clase,50652.93,6570.65,No,0,10856,65,Web
10379,F,Rio Grande do Sul,24,Empresario,37,Ejecutiva,17807.85,2939.73,No,0,8713,0,Web
10386,F,Valle del Cauca,42,Docente,22,Ejecutiva,7385.76,1363.11,Sí,42312,736,9,App
10387,F,Bolívar,36,Empresario,52,Económica,11990.67,1294.58,Sí,40502,3369,23,Agencia
10398,F,CABA,34,Empleado,21,Primera clase,52925.25,7089.65,Sí,84372,4164,5,Aeropuerto
10432,M,Bahia,29,Empresario,35,Ejecutiva,16734.23,1191.69,No,0,11554,28,Web
10434,M,Salta,41,Deportista,38,Ejecutiva,14153.52,3119.88,No,0,13777,10,Aeropuerto
10454,M,Cundinamarca,47,Empresario,51,Ejecutiva,30980.02,2655.23,No,0,5951,32,App
10455,F,Mendoza,31,Médico,13,Ejecutiva,4710.19,1128.47,No,0,9800,42,Web
10465,F,Misiones,38,Empresario,21,Ejecutiva,10142.08,470.61,No,0,9483,14,Aeropuerto
10473,M,Entre Ríos,36,Ejecutivo,56,Ejecutiva,14796.11,765.74,Sí,82227,3610,18,App
10483,F,Nariño,46,Ejecutivo,39,Ejecutiva,33354.93,1904.57,No,0,7498,10,App
10489,M,Cundinamarca,55,Empresario,39,Ejecutiva,21748.85,3832.56,Sí,102394,11037,1,App
10502,F,Tolima,35,Empresario,24,Primera clase,57713.56,11882.52,No,0,12187,8,Web
10509,M,Misiones,35,Ejecutivo,74,Ejecutiva,26968.01,5237.43,No,0,4572,0,Web
10512,F,Santander,39,Deportista,60,Económica,10061.82,2454.41,Sí,55702,2522,2,Aeropuerto
10536,M,Chaco,44,Arquitecto,19,Primera clase,31261.93,3624.28,No,0,7955,41,App
10556,F,Herrera,40,Empresario,50,Ejecutiva,23452.61,5663.8,Sí,78582,9381,6,Agencia
10580,M,Rio de Janeiro,29,Empresario,59,Ejecutiva,24450.79,1167.93,Sí,158085,9402,7,Web
10583,F,Tolima,32,Arquitecto,14,Primera clase,11601.97,467.93,Sí,44453,4221,3,Web
10585,F,Valle del Cauca,41,Deportista,85,Económica,14653.15,2801.1,Sí,61316,2566,29,Web
10587,F,Córdoba,44,Médico,5,Ejecutiva,3929.29,161.88,No,0,8634,5,Aeropuerto
10592,M,Tucumán,40,Abogado,22,Primera clase,56364.85,6642.63,Sí,79366,4510,23,Web
10606,M,Chaco,56,Médico,25,Primera clase,24499.33,4688.23,No,0,4687,1,Aeropuerto
10611,F,Atlántico,51,Médico,27,Primera clase,37875.39,6578.84,No,0,7037,2,Agencia
10617,F,Tucumán,30,Abogado,9,Ejecutiva,2297.06,185.95,No,0,8501,11,App
10629,F,Salta,18,Otro,19,Primera clase,38720.5,5183.35,No,0,6138,20,App
10640,M,Santa Fe,28,Abogado,11,Ejecutiva,4388.14,288.72,No,0,9387,0,Web
10651,No binario,CABA,36,Ejecutivo,66,Económica,17642.19,1104.72,Sí,51589,4179,24,App
10653,F,Los Santos,27,Empresario,57,Primera clase,73710.37,10894.51,No,0,8945,9,App
10656,M,Chaco,35,Ejecutivo,27,Ejecutiva,8696.46,1538.85,No,0,8369,2,Web
10657,F,Rio de Janeiro,35,Ingeniero,21,Primera clase,30482.49,7603.95,Sí,38538,4744,42,Web
10660,F,São Paulo,47,Arquitecto,24,Primera clase,44934.91,7025.08,No,0,4553,54,App
10666,F,CABA,42,Empresario,26,Primera clase,44374.11,10195.22,No,0,7828,11,App
10676,F,Bolívar,30,Ejecutivo,67,Económica,15306.51,3615.61,Sí,64559,3364,51,App
10678,M,Chiriquí,36,Empresario,52,Ejecutiva,38747.67,9284.17,No,0,4819,1,Web
10690,F,Cundinamarca,56,Ejecutivo,59,Ejecutiva,18267.91,3139.02,Sí,133023,5069,5,Agencia
10693,M,Nariño,54,Ejecutivo,65,Primera clase,84344.22,17912.73,Sí,277434,3750,22,App
10696,F,Los Santos,47,Profesional independiente,13,Ejecutiva,3378.77,159.61,No,0,9143,93,Web
10712,M,CABA,30,Ejecutivo,52,Ejecutiva,20512.23,2329.04,Sí,138585,3823,14,App
10729,F,Misiones,58,Ejecutivo,38,Ejecutiva,18529.74,3919.06,Sí,102608,5507,10,Aeropuerto
10735,M,Tucumán,59,Empresario,32,Ejecutiva,27671.66,2558.62,No,0,5161,0,Web
10737,M,Pernambuco,41,Ejecutivo,63,Primera clase,141008.88,27391.14,No,0,8517,56,Web
10746,M,Mendoza,38,Abogado,8,Económica,2141.61,247.37,No,0,9505,16,App
10764,M,Chiriquí,42,Empresario,46,Ejecutiva,29711.66,4571.26,Sí,106517,12038,8,Aeropuerto
10766,M,Salta,36,Ejecutivo,51,Económica,19073.9,2222.62,Sí,44366,5476,65,App
10769,M,CABA,27,Empresario,58,Primera clase,100933.57,13206.1,Sí,297811,10290,6,App
10782,F,Chiriquí,41,Ejecutivo,47,Económica,15436.32,2034.51,Sí,39325,2586,13,Aeropuerto
10801,M,Bolívar,37,Empresario,59,Primera clase,95235.04,22518.33,No,0,8697,30,Aeropuerto
10807,M,Antioquia,54,Deportista,42,Ejecutiva,24914.86,4511.9,Sí,97981,3634,25,Aeropuerto
10815,F,Herrera,60,Médico,19,Económica,5005.94,710.01,No,0,8920,11,App
10819,F,Panamá,42,Médico,13,Primera clase,17114.0,725.37,Sí,34134,8541,26,Web
10825,M,Antioquia,30,Empresario,51,Ejecutiva,32540.72,6785.6,Sí,138176,4918,3,App
10838,M,Chiriquí,30,Ejecutivo,38,Ejecutiva,22228.18,4022.93,Sí,80210,3881,11,Agencia
10854,F,Tucumán,47,Ejecutivo,16,Primera clase,19922.98,2497.85,Sí,52502,6017,11,Web
10859,No binario,Atlántico,24,Ejecutivo,39,Ejecutiva,10413.7,2516.79,No,0,8962,20,App
10873,F,Buenos Aires,44,Abogado,20,Ejecutiva,17716.61,1154.8,No,0,10791,50,Web
10879,M,Rio de Janeiro,39,Ejecutivo,47,Primera clase,86923.97,16434.24,Sí,170849,7190,1,App
10889,F,Atlántico,30,Ejecutivo,53,Ejecutiva,26699.25,4628.15,Sí,79585,13283,6,Web
